CNF with 3 variables and 8 clauses:
(-21, -39)
(9, 8)
(43, -37)
(-24, -5)
(-53, -38)
(39, 14)
(-3, 45)
(-11, 10)
(42, -11)
(6, -29)
(35, -14)
(-42, 53)
(26, -8)
(34, -28)
(-20, 1)
(4, -26)
(20, -18)
(43, -38)
(-21, -7)
(-50, 9)
(-37, -46)
(37, -2)
(10, -23)
(-46, -15)
(-20, 37)
(-19, -53)
(51, 8)
(-54, 23)
(-18, -3)
(53, -13)
(-51, -55)
(-6, 32)
(-29, -27)
(24, 12)

CNF with 28 variables and 51 clauses:
(-27, 52)
(-53, -28)
(2, 27)
(47, -2)
(29, 23)
(-34, 16)
(-53, -22)
(35, -13)
(44, 48)
(10, -12)
(1, 43)
(-48, -17)
(18, 41)
(15, -7)
(31, -17)
(38, -54)
(-33, 26)
(-44, 50)
(-29, 42)
(8, -19)
(38, 22)
(20, 10)
(23, 9)
(15, -20)
(21, 27)
(-16, 44)
(-27, 17)
(-8, -52)
(48, -1)
(15, -48)
(-8, -40)
(-36, -26)
(28, -23)
(6, -48)
(-55, -24)
(17, -5)
(-45, 47)
(-22, -12)
(-32, -8)
(45, 23)
(-37, 30)
(50, -51)
(48, 49)
(34, -26)
(12, -23)
(-54, -20)
(-13, 54)
(40, -4)
(-8, 17)
(-49, 12)
(16, 23)

CNF with 28 variables and 57 clauses:
(20, -47)
(-49, 24)
(13, -19)
(-21, -42)
(-33, -10)
(-37, 41)
(-54, -24)
(17, -46)
(54, -21)
(1, 6)
(-30, 31)
(-5, -31)
(-29, 30)
(-21, -18)
(19, -37)
(43, -40)
(-47, -28)
(55, 50)
(-7, -41)
(-56, -28)
(-43, 3)
(-40, 20)
(51, 43)
(46, -20)
(23, 6)
(33, -8)
(-40, -23)
(-32, -16)
(48, 41)
(40, -15)
(-1, 34)
(7, 43)
(-43, 30)
(-39, 18)
(-19, 33)
(-1, 52)
(15, 13)
(16, 6)
(44, -36)
(38, 12)
(-11, -6)
(50, 47)
(8, -23)
(-2, 9)
(30, 47)
(-49, 22)
(45, -47)
(46, -12)
(-49, -21)
(-5, -45)
(53, -22)
(33, 12)
(3, 35)
(20, -10)
(-10, -20)
(-42, -43)
(22, 51)

CNF with 33 variables and 42 clauses:
(48, 24)
(-19, 1)
(-55, 42)
(-47, 55)
(1, -15)
(2, 39)
(28, -52)
(38, -11)
(-59, -17)
(34, 40)
(-17, 1)
(42, 35)
(-21, 61)
(-43, -61)
(59, -65)
(-35, -48)
(-21, 3)
(60, -3)
(8, -7)
(-22, 50)
(-66, -42)
(59, 8)
(-59, 40)
(52, 5)
(58, -34)
(-2, 46)
(46, -48)
(-63, 39)
(54, -7)
(-11, 52)
(53, 6)
(8, -20)
(45, 5)
(-58, -8)
(-13, -34)
(49, 48)
(-60, -39)
(-31, 12)
(-20, -49)
(12, -20)
(54, -66)
(53, 57)

CNF with 33 variables and 94 clauses:
(25, -23)
(19, -64)
(-37, 32)
(39, 51)
(-51, -4)
(66, -50)
(-4, 10)
(-27, 42)
(20, 22)
(20, -24)
(41, 17)
(21, 2)
(33, 40)
(63, -44)
(11, 37)
(39, 28)
(32, -66)
(12, -17)
(-55, 30)
(-16, 21)
(66, -25)
(57, 54)
(52, 3)
(-60, -40)
(-40, -62)
(-20, 60)
(50, 24)
(-2, 59)
(45, -9)
(48, -38)
(11, -14)
(-41, -43)
(-23, 57)
(-34, -28)
(50, -47)
(60, -37)
(4, 38)
(-58, 38)
(9, 37)
(15, -30)
(60, 66)
(-20, -9)
(44, -6)
(-56, 28)
(-58, -24)
(-61, -14)
(8, -15)
(37, -25)
(39, 2)
(3, 46)
(65, 30)
(30, 51)
(-51, 29)
(-52, 9)
(-28, 3)
(-65, 18)
(-62, 17)
(-39, 21)
(-13, -15)
(20, -18)
(-40, -60)
(11, -42)
(27, -25)
(29, -61)
(9, 43)
(-26, 21)
(13, 43)
(35, 6)
(-10, 47)
(-61, 38)
(-8, -44)
(-7, 18)
(20, -53)
(26, -40)
(-58, 49)
(52, -3)
(16, 41)
(-35, -32)
(-34, -15)
(56, 49)
(33, 32)
(-10, -40)
(18, 40)
(-16, 47)
(-23, -47)
(45, 42)
(54, 63)
(-20, -24)
(-35, -46)
(44, -3)
(22, 24)
(14, 20)
(-59, 8)
(-28, 41)

CNF with 33 variables and 67 clauses:
(47, -5)
(4, 61)
(-10, 7)
(-6, -11)
(-11, 5)
(-41, -60)
(24, 36)
(-61, 56)
(28, 3)
(-11, 23)
(-6, 16)
(-1, -20)
(60, -45)
(-41, 31)
(-24, -20)
(60, -36)
(48, -56)
(47, -24)
(-58, -37)
(-48, -2)
(-19, -27)
(50, -31)
(-12, -15)
(-39, 40)
(34, -18)
(57, 23)
(-40, -44)
(63, 12)
(-8, -27)
(-16, -35)
(18, 37)
(4, 17)
(65, -62)
(-25, -50)
(-7, -8)
(-48, 37)
(13, 59)
(2, 4)
(-46, 19)
(-44, 40)
(46, 62)
(-11, -15)
(-36, 20)
(46, 13)
(7, 61)
(38, 18)
(-2, -55)
(22, 61)
(63, -47)
(17, -66)
(51, -65)
(5, -53)
(-16, -24)
(-11, -34)
(65, 50)
(59, -45)
(30, -54)
(49, 54)
(22, -28)
(31, -13)
(-55, 15)
(14, -26)
(-18, 64)
(48, -61)
(-65, -14)
(50, -15)
(-21, -63)

CNF with 33 variables and 82 clauses:
(-13, -50)
(47, -2)
(-15, -23)
(-63, 22)
(49, -2)
(63, 61)
(-48, 1)
(44, 20)
(47, -64)
(-38, 5)
(46, 50)
(12, -28)
(62, -52)
(-22, -24)
(-46, -24)
(-63, -56)
(56, 14)
(59, 34)
(-42, 15)
(-48, 14)
(58, -54)
(21, -39)
(-41, 28)
(-57, 41)
(58, 37)
(-52, -15)
(-47, -19)
(56, -55)
(-60, -10)
(33, 44)
(13, 53)
(44, -54)
(-30, 45)
(-64, 22)
(2, 31)
(-62, 59)
(60, 59)
(31, 32)
(38, -17)
(35, -7)
(49, -8)
(-10, 34)
(50, -34)
(11, -53)
(-17, -51)
(21, 6)
(-41, 64)
(-37, 28)
(31, 25)
(27, 3)
(-11, 28)
(-64, 1)
(53, 58)
(14, -7)
(54, 11)
(23, 5)
(-11, 12)
(-58, -45)
(2, -61)
(64, 42)
(-40, -58)
(49, -47)
(12, -48)
(-21, -51)
(-4, -35)
(8, -6)
(-20, 54)
(-27, -49)
(-36, -43)
(-53, 5)
(-54, -9)
(-48, -51)
(26, 17)
(-39, -9)
(-29, 66)
(24, 31)
(-4, 24)
(27, 11)
(-37, 39)
(37, -15)
(-26, 66)
(-49, 9)

CNF with 33 variables and 71 clauses:
(-21, -57)
(15, -37)
(36, -1)
(-40, 33)
(47, 13)
(-15, 35)
(-9, 39)
(29, -26)
(9, 5)
(-17, -2)
(21, -12)
(3, 37)
(28, -37)
(28, 27)
(-18, 66)
(-14, 30)
(-38, 27)
(65, 21)
(-34, -15)
(8, 33)
(18, 7)
(48, -47)
(21, 3)
(6, 8)
(54, -58)
(10, -22)
(39, 20)
(-1, -45)
(36, -61)
(-57, -48)
(-14, 48)
(-46, -8)
(60, 61)
(60, -61)
(-18, 38)
(41, -62)
(39, 35)
(-54, -43)
(66, -2)
(64, -18)
(61, 17)
(46, -60)
(41, 17)
(20, 64)
(-21, -59)
(35, 22)
(7, 15)
(-38, -66)
(52, 41)
(36, -50)
(19, 59)
(-43, -41)
(17, -48)
(-61, -47)
(-8, 54)
(-6, 23)
(20, -19)
(-39, 20)
(61, -36)
(-22, -43)
(45, 38)
(-4, 51)
(15, 6)
(-60, -33)
(-1, -7)
(3, 44)
(-44, 45)
(4, -18)
(33, 15)
(56, 53)
(-60, 46)

CNF with 33 variables and 74 clauses:
(32, 37)
(52, -6)
(-16, -37)
(30, -3)
(22, 14)
(-33, 48)
(38, -23)
(27, 13)
(-37, -17)
(51, 62)
(-50, 44)
(44, 60)
(-27, -43)
(-16, -13)
(39, 45)
(56, -24)
(26, 57)
(-9, -56)
(-11, 44)
(57, 11)
(8, 24)
(-16, 2)
(-39, -30)
(-61, -24)
(-34, 61)
(8, 42)
(8, -10)
(-20, 38)
(47, 6)
(29, 22)
(-1, 19)
(-1, -42)
(-12, -31)
(2, -14)
(48, 44)
(-7, 41)
(17, -47)
(60, 18)
(39, 53)
(52, -47)
(60, -34)
(30, -44)
(-1, -12)
(-31, -48)
(64, 49)
(-60, 38)
(1, 20)
(28, 32)
(-34, 54)
(14, -16)
(38, 18)
(-36, 38)
(-35, 3)
(-35, -55)
(27, 42)
(52, -23)
(17, 38)
(8, -20)
(37, 62)
(56, 14)
(24, 52)
(-3, -54)
(39, 40)
(54, 38)
(48, -64)
(-6, -29)
(-19, 38)
(-34, -11)
(-65, 44)
(-7, 12)
(10, 28)
(59, -12)
(-56, 31)
(-25, -21)

CNF with 33 variables and 41 clauses:
(-35, -50)
(-21, 16)
(-57, -41)
(49, 44)
(45, 19)
(47, 19)
(54, 37)
(13, 63)
(29, 50)
(-13, -8)
(-50, -60)
(-46, 26)
(-6, -27)
(16, -51)
(39, -50)
(21, -58)
(27, 35)
(34, 6)
(-17, 28)
(-9, -32)
(-65, -58)
(-2, -36)
(-10, 15)
(30, 2)
(-61, 6)
(-8, 58)
(-2, -21)
(-1, -6)
(-11, -64)
(66, 31)
(-6, 54)
(62, -40)
(-48, 30)
(62, 27)
(-57, 36)
(25, -4)
(29, 51)
(36, 29)
(11, -43)
(-66, 45)
(64, 54)

CNF with 33 variables and 45 clauses:
(-63, 59)
(-19, 62)
(42, -7)
(37, 15)
(8, 9)
(48, 51)
(57, -4)
(55, 35)
(50, -34)
(-12, -15)
(-65, -64)
(-15, -60)
(35, -32)
(16, -36)
(-27, 51)
(66, -17)
(42, -11)
(3, 15)
(-35, -30)
(-19, -34)
(-57, 34)
(33, 1)
(24, -1)
(17, -38)
(33, 16)
(59, 35)
(-45, 17)
(-49, -1)
(31, 52)
(-2, 55)
(-55, -30)
(34, -59)
(-54, -56)
(2, 37)
(42, 49)
(19, -8)
(-43, 8)
(-25, 53)
(-23, 56)
(17, 19)
(39, 43)
(-55, -49)
(-27, 28)
(50, 31)
(-62, -15)

CNF with 33 variables and 37 clauses:
(-22, -16)
(-47, -64)
(-52, 4)
(6, 30)
(34, 22)
(-35, -26)
(33, 66)
(-64, -62)
(33, 14)
(49, -63)
(27, -30)
(64, 65)
(-26, 10)
(46, -44)
(29, -39)
(38, 22)
(18, -36)
(65, 42)
(13, 38)
(52, -7)
(-18, 38)
(57, 41)
(46, -60)
(-60, 29)
(-18, -57)
(-4, 61)
(-57, -3)
(-4, 21)
(-59, -31)
(20, -34)
(51, -59)
(21, -23)
(-45, 19)
(-27, -24)
(22, 45)
(-56, 22)
(54, -57)

CNF with 33 variables and 68 clauses:
(53, 11)
(-20, -22)
(26, 24)
(-59, 20)
(-9, 36)
(22, 14)
(-10, 19)
(36, -45)
(-1, 29)
(9, 66)
(-32, -3)
(64, 35)
(50, -46)
(65, 6)
(-10, -24)
(62, -26)
(21, -18)
(3, 37)
(-30, -21)
(36, 40)
(-24, -57)
(-22, 29)
(-40, 20)
(-19, 61)
(-44, 62)
(1, 33)
(-39, -6)
(1, -13)
(12, -40)
(-14, -59)
(-57, 31)
(-35, 31)
(61, 8)
(17, 11)
(-39, -40)
(-64, 1)
(-20, 56)
(-57, -12)
(62, 52)
(-54, -16)
(-20, 16)
(-4, 55)
(-38, 34)
(-44, -9)
(-13, 61)
(-25, -32)
(14, 54)
(31, 9)
(-6, -65)
(29, -53)
(50, 59)
(-42, -21)
(-62, -51)
(65, -8)
(-41, 11)
(-9, -55)
(10, -48)
(-60, 25)
(-59, -10)
(65, -30)
(-17, -56)
(61, 31)
(22, 45)
(44, -34)
(-9, 15)
(-10, -66)
(11, -34)
(27, 41)

CNF with 38 variables and 72 clauses:
(40, 14)
(-38, 49)
(-8, -29)
(75, 48)
(29, 26)
(59, 3)
(25, 41)
(-33, -68)
(1, 49)
(-7, -19)
(47, 16)
(56, 28)
(47, 25)
(10, 70)
(-31, 60)
(18, -14)
(71, -60)
(25, -60)
(55, -20)
(18, -11)
(-15, -8)
(36, -21)
(-8, 13)
(-71, -22)
(70, 48)
(-33, 38)
(-52, -67)
(19, -10)
(42, 44)
(-38, 2)
(24, -26)
(41, -7)
(61, 2)
(47, 67)
(61, 8)
(-46, 71)
(-20, 59)
(41, -56)
(-7, 56)
(7, -12)
(9, 74)
(30, 5)
(-24, 49)
(21, -16)
(4, 26)
(55, -21)
(65, 14)
(-9, 16)
(12, -16)
(47, -19)
(-15, 67)
(-70, 36)
(-59, 6)
(55, -61)
(49, -37)
(33, -76)
(-10, -41)
(13, -15)
(22, 15)
(66, -3)
(48, 46)
(34, 20)
(-71, 74)
(6, -70)
(72, -9)
(-36, 13)
(-15, -68)
(-66, 45)
(38, 66)
(-21, -11)
(23, -66)
(-62, 49)

CNF with 38 variables and 99 clauses:
(-57, 69)
(-38, -15)
(-73, -28)
(-8, 10)
(15, 60)
(-29, 54)
(-76, 67)
(-53, 41)
(62, -27)
(17, 69)
(-14, -56)
(-53, 59)
(44, 22)
(23, 54)
(34, -59)
(57, -30)
(-60, -69)
(-61, -59)
(-54, 29)
(-14, -45)
(-34, -69)
(64, -71)
(41, 37)
(-70, 59)
(-66, -44)
(-65, -18)
(-68, 50)
(-68, -5)
(7, -1)
(-35, -72)
(-70, 25)
(37, -13)
(-60, -74)
(-69, -59)
(5, 18)
(-59, 55)
(61, 35)
(15, 13)
(-38, 50)
(20, -52)
(8, 56)
(20, 30)
(-61, -41)
(-29, 28)
(64, 54)
(-49, 70)
(66, -19)
(9, -7)
(-33, 42)
(62, -14)
(-16, -71)
(8, 15)
(-61, -21)
(39, 75)
(-41, 64)
(-76, 18)
(-1, -24)
(16, -9)
(53, 40)
(25, 3)
(-41, 30)
(-64, 19)
(-42, -30)
(-50, -71)
(-10, 29)
(-37, -13)
(-53, 76)
(-41, -14)
(-56, 37)
(46, 39)
(13, -19)
(-5, 64)
(41, 6)
(-32, -6)
(28, -40)
(5, 22)
(-6, 31)
(-24, -5)
(63, 64)
(9, -26)
(13, -44)
(-59, 13)
(-11, 7)
(35, -26)
(34, -58)
(6, -32)
(-16, -35)
(59, 5)
(37, -53)
(-63, 9)
(22, -15)
(-3, -26)
(-8, -31)
(58, 72)
(20, 27)
(14, -35)
(-53, 73)
(-54, -69)
(6, -55)

CNF with 38 variables and 92 clauses:
(25, 23)
(-14, 49)
(46, -16)
(9, -56)
(37, 24)
(-69, 15)
(-20, -47)
(-39, 43)
(-3, 42)
(49, 25)
(11, -66)
(-46, -54)
(-66, -21)
(-69, -38)
(-40, 7)
(-74, -7)
(-76, 5)
(-19, 57)
(17, -11)
(-76, 69)
(-12, 72)
(-57, 30)
(23, -26)
(63, 56)
(7, 51)
(60, -23)
(-13, 57)
(-47, 34)
(28, -18)
(57, -37)
(-15, 20)
(73, 23)
(58, -54)
(18, -57)
(54, 3)
(17, -16)
(-44, -48)
(-54, -49)
(23, -49)
(49, -21)
(12, -31)
(-18, -54)
(16, 67)
(-67, 5)
(8, -17)
(19, -72)
(54, -41)
(-55, 52)
(21, 20)
(27, 26)
(-71, 49)
(-54, -45)
(-51, 36)
(12, 74)
(18, 32)
(59, -31)
(39, -71)
(-17, -60)
(-75, 72)
(31, 71)
(-39, -43)
(-4, 43)
(-27, -44)
(-56, -50)
(-38, -26)
(74, -20)
(-22, 37)
(46, 37)
(58, 66)
(4, -45)
(-53, -15)
(33, -64)
(-28, 14)
(-35, 57)
(-71, 55)
(-36, -52)
(48, 57)
(52, -65)
(-4, 31)
(56, 24)
(39, 47)
(-60, 23)
(-49, -66)
(-5, -76)
(-12, -26)
(-6, 8)
(-21, 35)
(31, 36)
(31, 45)
(-26, -62)
(14, -26)
(-1, -59)

CNF with 38 variables and 65 clauses:
(-12, -51)
(44, 42)
(-6, 59)
(22, 20)
(-66, -44)
(-40, -25)
(-35, -29)
(56, -42)
(-55, 57)
(-1, 29)
(-10, -42)
(19, 9)
(-60, 15)
(-68, 23)
(-34, -36)
(38, -60)
(-67, 40)
(-20, -50)
(-22, 72)
(-54, -73)
(65, -37)
(47, 46)
(27, -24)
(-44, 50)
(-16, 11)
(-64, -35)
(55, 4)
(-40, -35)
(-50, 34)
(24, -17)
(8, -68)
(-63, -49)
(14, 18)
(53, 28)
(57, 53)
(62, -18)
(40, 46)
(-57, -12)
(-48, -64)
(-71, 38)
(-10, -7)
(-45, -29)
(38, 70)
(41, -20)
(-53, 25)
(-18, -36)
(-24, -52)
(20, 18)
(-75, -21)
(22, 73)
(21, -38)
(-11, -43)
(5, -53)
(61, 13)
(-55, 58)
(-4, -19)
(-63, 26)
(17, 13)
(15, 52)
(-6, 17)
(-1, 39)
(46, 70)
(-47, -39)
(32, 25)
(23, -2)

CNF with 38 variables and 66 clauses:
(-63, 1)
(-59, -35)
(51, 56)
(-39, 1)
(-5, 12)
(71, -72)
(-32, -3)
(-47, 6)
(-58, 12)
(-44, -32)
(-12, -76)
(-22, -47)
(-64, 63)
(48, 63)
(-4, -66)
(-43, -12)
(54, 52)
(-14, -37)
(31, -66)
(-39, -27)
(22, 56)
(-16, 11)
(42, 32)
(-62, -4)
(-66, 1)
(55, -2)
(-25, -16)
(-46, 50)
(-75, 38)
(56, -52)
(14, -58)
(-21, -49)
(54, 24)
(-61, 6)
(-29, -44)
(27, 73)
(51, 70)
(56, -25)
(-44, 34)
(74, -47)
(-4, 55)
(-34, -4)
(22, -6)
(35, 74)
(52, -20)
(50, -72)
(39, 10)
(-59, 21)
(-30, -4)
(-7, 22)
(2, 40)
(-52, -50)
(-72, 39)
(29, 33)
(-56, -66)
(37, 10)
(18, -19)
(21, -23)
(22, 33)
(9, -46)
(2, -52)
(27, -35)
(58, -8)
(-1, -68)
(-34, 7)
(56, -60)

CNF with 38 variables and 74 clauses:
(-49, -40)
(66, -25)
(26, -37)
(25, 38)
(-57, 75)
(-16, 21)
(58, 68)
(19, -70)
(-59, -26)
(-33, 24)
(48, 36)
(-70, -11)
(45, 28)
(-7, -10)
(35, -4)
(-60, -43)
(16, 59)
(24, 60)
(-21, -18)
(62, 59)
(-45, 18)
(12, -67)
(70, -13)
(12, -3)
(-52, -9)
(-29, -4)
(67, -61)
(-68, 10)
(42, 50)
(69, 6)
(-21, 15)
(-52, -43)
(25, -73)
(-32, -71)
(-18, 47)
(21, -22)
(76, -59)
(-63, 27)
(-67, -16)
(45, 36)
(-44, -21)
(-21, 39)
(-11, -76)
(57, -39)
(-48, 6)
(11, 25)
(-55, 34)
(75, -21)
(74, 38)
(-37, -46)
(24, 31)
(58, -62)
(-36, -20)
(-35, -40)
(46, 34)
(46, -21)
(49, -28)
(68, 43)
(16, 39)
(37, 13)
(48, -15)
(16, -71)
(-21, 35)
(22, -25)
(47, -32)
(38, -65)
(45, 44)
(-67, -66)
(-23, 31)
(-16, 61)
(-7, 9)
(-37, 66)
(-68, 2)
(43, -27)

CNF with 38 variables and 50 clauses:
(24, 30)
(20, 5)
(-14, -3)
(-53, 48)
(-28, 65)
(10, -61)
(11, 66)
(39, -13)
(74, -52)
(57, -59)
(-37, -66)
(-23, 76)
(16, 1)
(29, 1)
(-32, -40)
(-67, 12)
(52, 51)
(6, 23)
(23, 15)
(-61, -58)
(-52, 21)
(67, 30)
(-38, 17)
(-40, -2)
(-39, -37)
(-7, 4)
(73, -9)
(57, 7)
(-55, -48)
(41, -29)
(-76, 54)
(2, 28)
(40, 73)
(-3, -23)
(-1, 9)
(52, -72)
(-63, 66)
(-28, 2)
(-10, -47)
(52, 1)
(10, 56)
(70, -51)
(57, -12)
(-30, -38)
(54, -20)
(66, -55)
(-23, -48)
(-1, -74)
(22, -19)
(-53, -37)

CNF with 38 variables and 65 clauses:
(32, 31)
(43, 37)
(-30, 59)
(-73, 27)
(-27, -21)
(56, -45)
(-53, -71)
(-74, -48)
(-37, 32)
(25, -72)
(-11, 29)
(-55, 2)
(53, 38)
(72, 45)
(-37, -11)
(-67, 46)
(46, 66)
(11, -56)
(38, -11)
(15, 60)
(-67, 3)
(64, 62)
(15, -38)
(-28, 52)
(62, 74)
(-27, 51)
(-73, 26)
(5, -64)
(50, -4)
(49, -24)
(-6, -55)
(54, -31)
(17, -44)
(-1, -12)
(-72, 3)
(-22, -42)
(26, 7)
(55, -67)
(-2, 18)
(23, 72)
(3, -50)
(47, 8)
(-34, 29)
(14, -41)
(-43, 26)
(5, 8)
(-12, 23)
(-62, -42)
(-37, 39)
(50, -39)
(44, 64)
(-53, -3)
(-74, 38)
(24, -52)
(68, -52)
(43, 74)
(-47, 16)
(-69, -33)
(66, -40)
(-57, 2)
(-51, -49)
(73, 5)
(72, 70)
(-67, 65)
(-62, 55)

CNF with 38 variables and 52 clauses:
(-73, 24)
(-54, 7)
(70, 61)
(14, 1)
(5, -2)
(44, -65)
(43, -6)
(-45, 55)
(16, 44)
(-49, 45)
(-13, 38)
(69, -36)
(-74, -36)
(-8, -63)
(-15, 44)
(1, -58)
(53, -75)
(-28, 37)
(-11, -14)
(-31, -38)
(-66, -8)
(34, -64)
(-69, 39)
(8, -19)
(-42, 35)
(44, 38)
(39, 23)
(-33, 47)
(74, -68)
(-3, 2)
(-74, 15)
(-28, 18)
(-40, -11)
(-22, -42)
(-73, 65)
(-29, -66)
(61, -15)
(-58, 47)
(74, -11)
(75, 49)
(-57, -43)
(-8, -13)
(-14, 1)
(13, 52)
(74, 16)
(2, 9)
(6, -58)
(-68, -10)
(11, 18)
(-14, 31)
(15, -49)
(-60, -12)

CNF with 38 variables and 113 clauses:
(36, -1)
(76, 43)
(-55, 51)
(19, -55)
(30, 64)
(57, -7)
(-17, 53)
(41, -49)
(15, -4)
(32, -25)
(53, 16)
(-18, 47)
(-35, -24)
(8, 11)
(21, 2)
(-67, 8)
(-4, 21)
(-44, 67)
(59, 4)
(-23, -75)
(48, -15)
(22, -34)
(63, -72)
(-68, -16)
(2, -46)
(-57, 66)
(72, -49)
(-2, 66)
(-70, 41)
(-6, -75)
(-63, 56)
(8, -67)
(39, 30)
(-3, -6)
(24, -4)
(72, 54)
(42, -35)
(-54, 6)
(-70, -3)
(-35, -36)
(21, 18)
(-65, 21)
(43, 57)
(-20, 53)
(-56, -65)
(-19, -37)
(1, -59)
(42, 13)
(61, 26)
(64, 43)
(-52, 42)
(39, 62)
(56, -62)
(-1, 70)
(-18, -36)
(22, 18)
(-71, -54)
(64, 54)
(-17, -53)
(-6, -14)
(28, -3)
(-11, -56)
(-35, -41)
(13, -25)
(53, 29)
(72, 42)
(70, 33)
(73, -5)
(10, 30)
(-41, 46)
(12, 76)
(-65, 27)
(62, 34)
(10, -59)
(30, 8)
(-55, -51)
(44, -39)
(36, 42)
(-29, 50)
(-68, -58)
(-2, 24)
(-52, -23)
(48, 9)
(14, -69)
(17, 49)
(-3, -76)
(-49, 76)
(-28, -11)
(55, 5)
(43, -15)
(54, -21)
(6, 60)
(54, 61)
(-13, -63)
(-41, 52)
(68, -32)
(-53, -29)
(60, 58)
(-1, -45)
(61, -62)
(-55, -72)
(10, -71)
(-52, 36)
(63, -62)
(57, -39)
(12, -7)
(-64, -27)
(14, -44)
(74, 7)
(-43, -32)
(68, 55)
(-46, 15)
(38, -59)

CNF with 43 variables and 57 clauses:
(-84, 24)
(27, 1)
(49, -26)
(-86, -77)
(46, -80)
(61, -52)
(-77, -32)
(-14, 76)
(67, 34)
(-40, 60)
(-60, 36)
(-58, 27)
(77, -14)
(80, -70)
(-86, 84)
(-1, -54)
(38, -27)
(-39, -6)
(86, 22)
(-42, -84)
(45, 82)
(10, -7)
(57, -14)
(42, 62)
(-59, 37)
(18, -15)
(45, 24)
(-53, 62)
(68, 4)
(-1, 49)
(9, 22)
(-66, -67)
(13, -40)
(-54, -7)
(-20, 80)
(61, -78)
(-6, -10)
(-24, 67)
(-32, -84)
(-84, 22)
(-1, -49)
(41, 47)
(-35, -43)
(-48, -83)
(-75, -9)
(-30, 17)
(75, 70)
(-83, 72)
(45, -29)
(-70, -47)
(-12, -20)
(15, -61)
(13, 12)
(10, 83)
(-14, -85)
(-67, 65)
(-83, 20)

CNF with 43 variables and 72 clauses:
(-3, -76)
(-39, -5)
(40, -44)
(55, 66)
(-77, 14)
(47, -57)
(39, 24)
(-2, -38)
(-63, 10)
(-71, 67)
(-54, 83)
(-67, -30)
(-64, -7)
(-33, -10)
(-14, 3)
(-25, -52)
(-66, -41)
(-59, -14)
(-34, 86)
(44, 5)
(8, 18)
(51, 22)
(3, 37)
(-55, 11)
(-28, 31)
(83, -25)
(-35, -72)
(59, -13)
(-30, -70)
(-29, 54)
(-32, -83)
(37, 63)
(9, -8)
(-3, -4)
(-19, 12)
(-52, 15)
(-64, -72)
(67, 79)
(82, -70)
(45, 24)
(-68, -21)
(-26, -79)
(-80, 11)
(30, 72)
(43, -50)
(31, -18)
(-18, -57)
(86, -67)
(47, 51)
(68, 83)
(22, 61)
(-3, -72)
(-21, 66)
(76, -20)
(63, -38)
(82, -25)
(65, -78)
(73, 24)
(85, -27)
(44, 46)
(-9, 43)
(53, 85)
(61, 16)
(-53, 64)
(86, 36)
(-46, 73)
(36, 35)
(-16, 61)
(-49, 64)
(17, 40)
(-63, 44)
(41, -30)

CNF with 43 variables and 92 clauses:
(-57, 14)
(-84, -28)
(-9, -71)
(-30, 80)
(11, 69)
(-10, -15)
(-62, 48)
(14, 49)
(-73, -35)
(79, -29)
(30, -53)
(-69, 72)
(75, -36)
(41, -29)
(2, -67)
(4, -48)
(6, 34)
(85, 68)
(50, 13)
(-79, 73)
(16, 63)
(-10, 53)
(50, -15)
(15, 18)
(36, 50)
(-35, 72)
(-83, 32)
(54, 28)
(28, 73)
(32, -55)
(-67, 58)
(73, 71)
(3, 58)
(77, 80)
(-4, -18)
(75, -39)
(-61, -71)
(56, -53)
(82, 85)
(60, -7)
(-32, -17)
(-43, 81)
(61, 65)
(-74, -35)
(41, 80)
(-16, 9)
(60, -69)
(-20, 39)
(37, 73)
(8, -31)
(51, -24)
(60, -76)
(-31, 41)
(-1, 22)
(38, 49)
(-37, -15)
(-4, 61)
(-17, -58)
(31, -9)
(-52, -71)
(-66, -52)
(-85, 81)
(-45, 7)
(-16, -12)
(-52, -23)
(60, -35)
(-62, -24)
(-37, 78)
(59, 3)
(-66, 78)
(-30, 10)
(-70, 1)
(84, -1)
(-77, -1)
(-50, 16)
(14, -3)
(-59, 13)
(-59, -42)
(79, 29)
(85, -59)
(-24, 34)
(-16, 47)
(-5, 41)
(27, -16)
(-4, 70)
(-30, 60)
(19, -57)
(-55, 58)
(79, 58)
(8, 71)
(-75, 64)
(-50, 75)

CNF with 43 variables and 57 clauses:
(-20, -86)
(51, 53)
(-4, -35)
(44, -77)
(27, 62)
(-81, -29)
(-30, 19)
(-11, 32)
(-7, -71)
(-25, -52)
(38, -11)
(-1, 47)
(-40, 2)
(67, -85)
(21, -73)
(17, -86)
(-83, -57)
(85, -28)
(-65, 58)
(28, -71)
(27, -6)
(77, -57)
(-23, 45)
(64, -39)
(46, -81)
(5, 6)
(-72, -82)
(9, -1)
(24, -72)
(-54, 76)
(-12, 85)
(24, -69)
(25, 43)
(-3, 11)
(33, -54)
(-16, -11)
(-16, -57)
(-1, -55)
(-56, -32)
(60, -80)
(69, -65)
(-15, 76)
(8, -81)
(-14, 44)
(76, 53)
(6, 37)
(-69, 1)
(20, 33)
(-44, -83)
(81, -9)
(44, -46)
(-8, -50)
(-27, -30)
(16, -50)
(-74, 50)
(-36, -27)
(19, 40)

CNF with 43 variables and 73 clauses:
(55, -56)
(80, 1)
(24, -86)
(-52, 56)
(30, -27)
(-74, -60)
(72, -28)
(-61, 1)
(38, -81)
(52, -58)
